title,genre,file_path
'A New Day','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_10_-_A_New_Day.mp3
'Duck Pond','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_10_-_Duck_Pond.mp3
'Back On The Road Again','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_11_-_Back_On_The_Road_Again.mp3
'Sweet Dreams','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_12_-_Sweet_Dreams.mp3
'Inspiring and Upbeat','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_13_-_Inspiring_and_Upbeat.mp3
'Bouncy Fun Song','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_14_-_Bouncy_Fun_Song.mp3
"""When I'm With You""",'Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_Music_-_01_-_When_Im_With_You.mp3
'Arcade Paradise','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_Music_-_02_-_Arcade_Paradise.mp3
'Summer Fun','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_Music_-_04_-_Summer_Fun.mp3
'Cutie Pie','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_Music_-_05_-_Cutie_Pie.mp3
'Still Dont Know','Indie Rock',D:\Music\Indie-Rock\Semaphore_-_01_-_Still_Dont_Know.mp3
'Destroying the Evidence','Indie Rock',D:\Music\Indie-Rock\Semaphore_-_02_-_Destroying_the_Evidence.mp3
'What a Way - Prélude','Indie Rock',D:\Music\Indie-Rock\Semaphore_-_03_-_What_a_Way_-_Prelude.mp3
'What a Way - Après','Indie Rock',D:\Music\Indie-Rock\Semaphore_-_04_-_What_a_Way_-_Apres.mp3
'CNN','Indie Rock',D:\Music\Indie-Rock\Semaphore_-_05_-_CNN.mp3
'Folly of Youth','Indie Rock',D:\Music\Indie-Rock\Semaphore_-_06_-_Folly_of_Youth.mp3
'US','Indie Rock',D:\Music\Indie-Rock\Semaphore_-_07_-_US.mp3
'B','Indie Rock',D:\Music\Indie-Rock\Semaphore_-_08_-_B.mp3
'Inside Out','Indie Rock',D:\Music\Indie-Rock\Simon_Waldram_-_01_-_Inside_Out.mp3
'Resenah [feat. Emzae]','Indie Rock',D:\Music\Indie-Rock\Simon_Waldram_-_01_-_Resenah_feat_Emzae.mp3
'Revolution Summer','Indie Rock',D:\Music\Indie-Rock\Simon_Waldram_-_02_-_Revolution_Summer.mp3
'Spiderwebs','Indie Rock',D:\Music\Indie-Rock\Simon_Waldram_-_02_-_Spiderwebs.mp3
'Aim For Me','Indie Rock',D:\Music\Indie-Rock\Simon_Waldram_-_03_-_Aim_For_Me.mp3
'Emmeline','Indie Rock',D:\Music\Indie-Rock\Simon_Waldram_-_03_-_Emmeline.mp3
'Colliding Circles','Indie Rock',D:\Music\Indie-Rock\Simon_Waldram_-_04_-_Colliding_Circles.mp3
'Thermal Girl','Indie Rock',D:\Music\Indie-Rock\Simon_Waldram_-_05_-_Thermal_Girl.mp3
'What It Takes To Love You','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_01_-_What_It_Takes_To_Love_You (1).mp3
'Worry','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_01_-_Worry.mp3
'Hungry Eyes','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_02_-_Hungry_Eyes.mp3
'My Fault_1','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_02_-_My_Fault.mp3
'Hysterical','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_03_-_Hysterical.mp3
'Easily','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_04_-_Easily.mp3
'Poison in the Water','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_04_-_Poison_in_the_Water.mp3
'Find A Way','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_05_-_Find_A_Way.mp3
'My Heart','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_05_-_My_Heart.mp3
'The Curious Case of Time (Long Ago)','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_06_-_The_Curious_Case_of_Time_Long_Ago.mp3
'Walk in the Park','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_06_-_Walk_in_the_Park.mp3
'Remain Straight Faced','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_07_-_Remain_Straight_Faced.mp3
'Glass Half Full','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_08_-_Glass_Half_Full.mp3
'ICU','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_09_-_ICU.mp3
'Impossibly','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_10_-_Impossibly.mp3
'Last One','Indie Rock',D:\Music\Indie-Rock\Small_Tall_Order_-_11_-_Last_One.mp3
'Bright Sunny End','Indie Rock',D:\Music\Indie-Rock\springtide_-_06_-_Bright_Sunny_End.mp3
'Anywhere Else','Indie Rock',D:\Music\Indie-Rock\springtide_-_07_-_Anywhere_Else.mp3
'The Edge of Nowhere mastered','Indie Rock',D:\Music\Indie-Rock\The_Edge_of_Nowhere_mastered.mp3
'Perfect','Indie Rock',D:\Music\Indie-Rock\The_Inventors_-_01_-_Perfect.mp3
"""10's and 9's""",'Indie Rock',D:\Music\Indie-Rock\The_Inventors_-_02_-_10s_and_9s.mp3
'Still Sailor','Indie Rock',D:\Music\Indie-Rock\The_Inventors_-_03_-_Still_Sailor.mp3
'Melon','Indie Rock',D:\Music\Indie-Rock\The_Inventors_-_04_-_Melon.mp3
'Venice','Indie Rock',D:\Music\Indie-Rock\The_Inventors_-_05_-_Venice.mp3
'Fire','Indie Rock',D:\Music\Indie-Rock\The_Inventors_-_06_-_Fire.mp3
'Exhausted','Indie Rock',D:\Music\Indie-Rock\The_Inventors_-_07_-_Exhausted.mp3
'Malala','Indie Rock',D:\Music\Indie-Rock\The_Inventors_-_08_-_Malala.mp3
'Blood Milk','Indie Rock',D:\Music\Indie-Rock\The_Inventors_-_09_-_Blood_Milk.mp3
'Caroline','Indie Rock',D:\Music\Indie-Rock\The_Inventors_-_10_-_Caroline.mp3
'Land/Water','Indie Rock',D:\Music\Indie-Rock\The_Inventors_-_11_-_LandWater.mp3
'Brooklyn','Indie Rock',D:\Music\Indie-Rock\The_Inventors_-_12_-_Brooklyn.mp3
'Sweet Chris','Indie Rock',D:\Music\Indie-Rock\Ultimate_Painting_-_01_-_Sweet_Chris.mp3
'Bills','Indie Rock',D:\Music\Indie-Rock\Ultimate_Painting_-_02_-_Bills.mp3
'Song for Brian Jones','Indie Rock',D:\Music\Indie-Rock\Ultimate_Painting_-_03_-_Song_for_Brian_Jones.mp3
"'Monday Morning, Somewhere Central'",'Indie Rock',D:\Music\Indie-Rock\Ultimate_Painting_-_04_-_Monday_Morning_Somewhere_Central.mp3
'Out In The Cold','Indie Rock',D:\Music\Indie-Rock\Ultimate_Painting_-_05_-_Out_In_The_Cold.mp3
'Talking Central Park Blues','Indie Rock',D:\Music\Indie-Rock\Ultimate_Painting_-_06_-_Talking_Central_Park_Blues.mp3
'last call home','Indie Rock',D:\Music\Indie-Rock\Westy_Reflector_-_01_-_last_call_home.mp3
'love in this land','Indie Rock',D:\Music\Indie-Rock\Westy_Reflector_-_02_-_love_in_this_land.mp3
'europa sunrise [disquiet0236] (escaping earth remix)','Indie Rock',D:\Music\Indie-Rock\Westy_Reflector_-_03_-_europa_sunrise_disquiet0236_escaping_earth_remix.mp3
'angel let down','Indie Rock',D:\Music\Indie-Rock\Westy_Reflector_-_04_-_angel_let_down.mp3
'broken heart > wasted soul','Indie Rock',D:\Music\Indie-Rock\Westy_Reflector_-_05_-_broken_heart__wasted_soul.mp3
'universal coherence [disquiet0248]','Indie Rock',D:\Music\Indie-Rock\Westy_Reflector_-_06_-_universal_coherence_disquiet0248.mp3
'lonesome faraway sounds','Indie Rock',D:\Music\Indie-Rock\Westy_Reflector_-_07_-_lonesome_faraway_sounds.mp3
'wake up time [disquiet0247]','Indie Rock',D:\Music\Indie-Rock\Westy_Reflector_-_08_-_wake_up_time_disquiet0247.mp3
'the young unicorns [disquiet0196]','Indie Rock',D:\Music\Indie-Rock\Westy_Reflector_-_09_-_the_young_unicorns_disquiet0196.mp3
'the other side of the end','Indie Rock',D:\Music\Indie-Rock\Westy_Reflector_-_10_-_the_other_side_of_the_end.mp3
'Home','Indie Rock',D:\Music\Indie-Rock\We_Is_Shore_Dedicated_-_03_-_Home.mp3
'Second Chances','Indie Rock',D:\Music\Indie-Rock\We_Is_Shore_Dedicated_-_04_-_Second_Chances.mp3
'Heaven Is For Spiders','Indie Rock',D:\Music\Indie-Rock\We_Is_Shore_Dedicated_-_05_-_Heaven_Is_For_Spiders.mp3
'Seagal','Indie Rock',D:\Music\Indie-Rock\We_Is_Shore_Dedicated_-_07_-_Seagal.mp3
'Second Fences','Indie Rock',D:\Music\Indie-Rock\We_Is_Shore_Dedicated_-_08_-_Second_Fences.mp3
'Calvin Klein','Techno',D:\Music\Techno\01 - Necko - Calvin Klein.mp3
'Boltox','Techno',D:\Music\Techno\01-1576606-AUDA _amp_ MAYOR-Boltox.mp3
'In the tunnel','Techno',D:\Music\Techno\01-1582665-ISItheDreaMakeR-In the tunnel.mp3
'The Radiator-Warm flesh','Techno',D:\Music\Techno\01-1582987-Various Artists-The Radiator-Warm flesh.mp3
'my wish','Techno',D:\Music\Techno\01-1605227-Sokarus-my wish.mp3
'Constructive 1.0 (Original Edit)','Techno',D:\Music\Techno\01-1623944-Data Collaborate-Constructive 1.0 _Original Edit_.mp3
'Alte Schule','Techno',D:\Music\Techno\01-1630063-Data Collaborate-Alte Schule.mp3
'80s','Techno',D:\Music\Techno\01-1652562-_029_-80s.mp3
'Robocop on steroids','Techno',D:\Music\Techno\01-1671255-Mr.DeVo_-Robocop on steroids.mp3
'Methamphetamine','Techno',D:\Music\Techno\01-Alyiann-Methamphetamine.mp3
'Rising Surge','Techno',D:\Music\Techno\017-1429654-Carlos Butler-Rising Surge.mp3
'warm-up!','Techno',D:\Music\Techno\01_hermetico_-_warm-up.mp3
nan,'Techno',D:\Music\Techno\01_Sector4_Distance.mp3
'Aquatic','Techno',D:\Music\Techno\02 - Necko - Aquatic.mp3
'OT-03','Techno',D:\Music\Techno\02 - OT-03.mp3
'Doom Techno','Techno',D:\Music\Techno\02-1576607-AUDA _amp_ MAYOR-Doom Techno.mp3
'HardHouse way','Techno',D:\Music\Techno\02-1582463-ISItheDreaMakeR-HardHouse way.mp3
'Spoiled Egg-The Delay','Techno',D:\Music\Techno\02-1582988-Various Artists-Spoiled Egg-The Delay.mp3
'my understanding','Techno',D:\Music\Techno\02-1605228-Sokarus-my understanding.mp3
'Constructive 1.1 (Techno Mix)','Techno',D:\Music\Techno\02-1623946-Data Collaborate-Constructive 1.1 _Techno Mix_.mp3
'Supersofter (Original Edit)','Techno',D:\Music\Techno\02-1630066-Data Collaborate-Supersofter _Original Edit_.mp3
'Cheese Burger','Techno',D:\Music\Techno\02-1652794-_029_-Cheese Burger.mp3
'The Northern Lights','Techno',D:\Music\Techno\02-Alyiann-TheNorthernLights.mp3
'Busted','Techno',D:\Music\Techno\029_-_01_-_Busted.mp3
'Galvan','Techno',D:\Music\Techno\029_-_02_-_Galvan.mp3
'Tribal','Techno',D:\Music\Techno\029_-_03_-_Tribal.mp3
'Unknown Orchestra','Techno',D:\Music\Techno\029_-_03_-_Unknown_Orchestra.mp3
'De la Rue','Techno',D:\Music\Techno\029_-_04_-_De_la_Rue.mp3
'isaku','Techno',D:\Music\Techno\02_hermetico_-_isaku.mp3
nan,'Techno',D:\Music\Techno\02_Sector4_Lighttube.mp3
'Touch Me','Techno',D:\Music\Techno\03 - Necko - Touch Me.mp3
'Beast','Techno',D:\Music\Techno\03-1576604-AUDA _amp_ MAYOR-Beast.mp3
'ElecJay (Hardtech lo-fi edit)','Techno',D:\Music\Techno\03-1582460-ISItheDreaMakeR-ElecJay _Hardtech lo-fi edit_.mp3
'my space','Techno',D:\Music\Techno\03-1605225-Sokarus-my space.mp3
'Machine Room (Original Mix)','Techno',D:\Music\Techno\03-1623947-Data Collaborate-Machine Room _Original Mix_.mp3
'Supersofter (Schranz Mix)','Techno',D:\Music\Techno\03-1630065-Data Collaborate-Supersofter _Schranz Mix_.mp3
'Dirty Hands','Techno',D:\Music\Techno\03-1652565-_029_-Dirty Hands.mp3
'daisy daisy','Techno',D:\Music\Techno\03_hermetico_-_daisy-daisy.mp3
nan,'Techno',D:\Music\Techno\03_Sector4_Tempelhof.mp3
'Studoby','Techno',D:\Music\Techno\04 - Necko - Studoby.mp3
'Enchant','Techno',D:\Music\Techno\04-1576608-AUDA _amp_ MAYOR-Enchant.mp3
'Play-Stop','Techno',D:\Music\Techno\04-1582461-ISItheDreaMakeR-Play-Stop.mp3
'Breuk-VIM','Techno',D:\Music\Techno\04-1582983-Various Artists-Breuk-VIM.mp3
'my energy','Techno',D:\Music\Techno\04-1605226-Sokarus-my energy.mp3
'Mechasaurus (Original Mix)','Techno',D:\Music\Techno\04-1623945-Data Collaborate-Mechasaurus _Original Mix_.mp3
'Reaper','Techno',D:\Music\Techno\04-1630067-Data Collaborate-Reaper.mp3
'Space Accident','Techno',D:\Music\Techno\04-1652564-_029_-Space Accident.mp3
'Columbia','Techno',D:\Music\Techno\05-1576605-AUDA _amp_ MAYOR-Columbia.mp3
'Techno Experience Part1','Techno',D:\Music\Techno\05-1582462-ISItheDreaMakeR-Techno Experience Part1.mp3
'Duo ohne Tempo-Demareren','Techno',D:\Music\Techno\05-1582985-Various Artists-Duo ohne Tempo-Demareren.mp3
'my despair','Techno',D:\Music\Techno\05-1605224-Sokarus-my despair.mp3
'Mechasaurus (Data Collaborate Remix)','Techno',D:\Music\Techno\05-1623948-Data Collaborate-Mechasaurus _Data Collaborate Remix_.mp3
'Spoiled Egg-Are you lost','Techno',D:\Music\Techno\05-1626028-Various Artists-Spoiled Egg-Are you lost.mp3
'Acxit','Techno',D:\Music\Techno\05-1630062-Data Collaborate-Acxit.mp3
'Mechasaurus (Data Collaborate Sampler Mix)','Techno',D:\Music\Techno\06-1623949-Data Collaborate-Mechasaurus _Data Collaborate Sampler Mix_.mp3
'Insomnia Return','Techno',D:\Music\Techno\07-1582666-ISItheDreaMakeR-Insomnia Return.mp3
'Spoiled Egg-Trilplaat','Techno',D:\Music\Techno\07-1605200-Various Artists-Spoiled Egg-Trilplaat.mp3
'Techno Experience Part2','Techno',D:\Music\Techno\08-1582466-ISItheDreaMakeR-Techno Experience Part2.mp3
'NewBass','Techno',D:\Music\Techno\09-1582468-ISItheDreaMakeR-NewBass.mp3
'Mini Mouse-Lektries','Techno',D:\Music\Techno\09-1582991-Various Artists-Mini Mouse-Lektries.mp3
'Happy Bday Dada ( Hardstyle )','Techno',D:\Music\Techno\10-1582469-ISItheDreaMakeR-Happy Bday Dada _ Hardstyle _.mp3
'Tech Trip','Techno',D:\Music\Techno\11-1582667-ISItheDreaMakeR-Tech Trip.mp3
'7 Bandits-Ghost Cells','Techno',D:\Music\Techno\11-1582992-Various Artists-7 Bandits-Ghost Cells.mp3
'Stupid Bitch-Chaos inside','Techno',D:\Music\Techno\11-1605204-Various Artists-Stupid Bitch-Chaos inside.mp3
'The Radiator-Warm flesh','Techno',D:\Music\Techno\13-1626036-Various Artists-The Radiator-Warm flesh.mp3
'Acid snake','Techno',D:\Music\Techno\15-1671272-Mr.DeVo_-Acid snake.mp3
'Printhead failure 3802','Techno',D:\Music\Techno\17-1671273-Mr.DeVo_-Printhead failure 3802.mp3
'Naked Lunch Podcast Episode # 291 (June 2018)','Techno',D:\Music\Techno\A.Paul - Naked Lunch Podcast Episode # 291 (June 2018).mp3
'Divin Deep','Techno',D:\Music\Techno\abolous+divindeep.mp3
'Breathe','Techno',D:\Music\Techno\Acid_Feen__Jimmy_Penguin_-_Breathe.mp3
'Taken','Techno',D:\Music\Techno\Acid_Feen__Jimmy_Penguin_-_Taken.mp3
"""Drumcode 'Live' 471 (09 August 2019)""",'Techno',D:\Music\Techno\Adam Beyer - Drumcode 'Live' 471 (09 August 2019).mp3
'Now for a Break','Techno',D:\Music\Techno\adamm+nowforabreak.mp3
'aBCo 120302mp3','Techno',D:\Music\Techno\alphabetaco+120302a.mp3
'Beso nuestra Placenta','Techno',D:\Music\Techno\AL_Guilln_-_11_-_Beso_nuestra_Placenta.mp3
'Andre Jetson - Bipolar (Original Mix)','Techno',D:\Music\Techno\Andre_Jetson_-_Andre_Jetson_-_Bipolar_Original_Mix.mp3
'Andre Jetson - Juntitos','Techno',D:\Music\Techno\Andre_Jetson_-_Andre_Jetson_-_Juntitos.mp3
'Andre Jetson - Legends Never Die','Techno',D:\Music\Techno\Andre_Jetson_-_Andre_Jetson_-_Legends_Never_Die.mp3
'Andre Jetson - Santiago','Techno',D:\Music\Techno\Andre_Jetson_-_Andre_Jetson_-_Santiago.mp3
'Andre Jetson - String Theory','Techno',D:\Music\Techno\Andre_Jetson_-_Andre_Jetson_-_String_Theory.mp3
'Andre Jetson - String Theory II','Techno',D:\Music\Techno\Andre_Jetson_-_Andre_Jetson_-_String_Theory_II.mp3
'Argon','Techno',D:\Music\Techno\Andu_Simion_-_10_-_Argon.mp3
'Angel-Alanis_Killabot','Techno',D:\Music\Techno\Angel_Alanis_-_Angel-Alanis_Killabot.mp3
'Angel Alanis - Believe_In_Me_Original_Mix re','Techno',D:\Music\Techno\Angel_Alanis_-_Angel_Alanis_-_Believe_In_Me_Original_Mix_re.mp3
'Angel Alanis - El Sol','Techno',D:\Music\Techno\Angel_Alanis_-_Angel_Alanis_-_El_Sol.mp3
'Angel Alanis - Kasper Da Ghost','Techno',D:\Music\Techno\Angel_Alanis_-_Angel_Alanis_-_Kasper_Da_Ghost.mp3
'Angel Alanis - Tube - (L.A.W. Remix)','Techno',D:\Music\Techno\Angel_Alanis_-_Angel_Alanis_-_Tube_-_LAW_Remix.mp3
'Angel Alanis - Where you at','Techno',D:\Music\Techno\Angel_Alanis_-_Angel_Alanis_-_Where_you_at.mp3
'BCR Boys - Vitamins - (Angel Alanis Alt Mix)','Techno',D:\Music\Techno\Angel_Alanis_-_BCR_Boys_-_Vitamins_-_Angel_Alanis_Alt_Mix.mp3
'Bored of Education - (Angel Alanis Remix)','Techno',D:\Music\Techno\Angel_Alanis_-_Bored_of_Education_-_Angel_Alanis_Remix.mp3
'Cisco Arias and Phonotype - Bugs (angel alanis remix)','Techno',D:\Music\Techno\Angel_Alanis_-_Cisco_Arias__Phonotype_-_Bugs_angel_alanis_remix.mp3
'Dj Shiva - Variant - (Angel Alanis Remix)','Techno',D:\Music\Techno\Angel_Alanis_-_Dj_Shiva_-_Variant_-_Angel_Alanis_Remix.mp3
'Angel Alanis - Mucho Triko','Techno',D:\Music\Techno\Angel_Alanis_-_Mucho_Triko.mp3
'Angel Alanis - Pogo Stick','Techno',D:\Music\Techno\Angel_Alanis_-_Pogo_Stick.mp3
'Angel Alanis - Rejoice','Techno',D:\Music\Techno\Angel_Alanis_-_Rejoice.mp3
'Angel Alanis - RESOlved','Techno',D:\Music\Techno\Angel_Alanis_-_Resolved.mp3
'Temp Agency - Rebecca Ciaglia and Angel Alanis','Techno',D:\Music\Techno\Angel_Alanis_-_Temp_Agency_-_Rebecca_Ciaglia__Angel_Alanis.mp3
'Gugugu','Techno',D:\Music\Techno\Angel_Garcia_-_03_-_Gugugu.mp3
'Eliot Sanderic','Techno',D:\Music\Techno\Ant_GM_-_02_-_Eliot_Sanderic.mp3
'Alive Poem','Techno',D:\Music\Techno\Argon_-_01_-_Alive_Poem.mp3
"""Don't Speak""",'Techno',D:\Music\Techno\Argon_-_02_-_Dont_Speak.mp3
'Stop The Beat (Push Dub)','Techno',D:\Music\Techno\Argon_-_03_-_Stop_The_Beat_Push_Dub.mp3
"""Rooter (Happy'n Deep Mix)""",'Techno',D:\Music\Techno\Argon_-_04_-_Rooter_Happyn_Deep_Mix.mp3
'Je ne danse jamais','Techno',D:\Music\Techno\art030_1_echo_noir_-_je_ne_danse_jamais_vbr.mp3
'Comme la Nuit','Techno',D:\Music\Techno\art030_2_echo_noir_-_comme_la_nuit_vbr.mp3
'Mediane','Techno',D:\Music\Techno\art030_3_echo_noir_-_mediane_vbr.mp3
'techtonic','Techno',D:\Music\Techno\artbits+techtonic.mp3
'Dominator9 (GRAK mix)','Techno',D:\Music\Techno\axl73+dominator9grakmix.mp3
'G Gonna Bounce 2 It (GRAK Mix)','Techno',D:\Music\Techno\axl73+ggonnabounce2itgrakmix.mp3
'Drone Podcast Episode # 099 (May 2018)','Techno',D:\Music\Techno\Barakat - Drone Podcast Episode # 099 (May 2018).mp3
nan,'Techno',D:\Music\Techno\blackout+fateremix.mp3
nan,'Techno',D:\Music\Techno\bluecasket+getwetdxldirtyzenmix.mp3
'Monsters','Techno',D:\Music\Techno\Boris_Morozoff_-_04_-_Monsters.mp3
nan,'Techno',D:\Music\Techno\bulb+blue.mp3
'Trillo Mission-01 (Master URS)','Techno',D:\Music\Techno\cambridge2003+trillomission.mp3
'Song 8416','Techno',D:\Music\Techno\cjhash+happyrave.mp3
nan,'Techno',D:\Music\Techno\clownyoter+aquaticexemplar.mp3
nan,'Techno',D:\Music\Techno\clownyoter+kipper.mp3
nan,'Techno',D:\Music\Techno\cyver+wearevictorious.mp3
'Pentagonal','Techno',D:\Music\Techno\dannye+pentagonal.mp3
'chibi','Techno',D:\Music\Techno\Dapayk_Solo_-_02_-_chibi.mp3
'50mann50hz','Techno',D:\Music\Techno\Dapayk_Solo_-_03_-_50mann50hz.mp3
'christel','Techno',D:\Music\Techno\Dapayk_Solo_-_04_-_christel.mp3
'DarK NebuLa  Tetris Techno','Techno',D:\Music\Techno\darknebula+tetristechno.mp3
'[DAST051]_01_Mark_Meino_-_Austral','Techno',D:\Music\Techno\DAST051_01_Mark_Meino_-_Austral.mp3
'[DAST051]_02_Mark_Meino_-_Meritino','Techno',D:\Music\Techno\DAST051_02_Mark_Meino_-_Meritino.mp3
'[DAST051]_03_Mark_Meino_-_Power_Off','Techno',D:\Music\Techno\DAST051_03_Mark_Meino_-_Power_Off.mp3
'[DAST051]_04_Mark_Meino_-_Space','Techno',D:\Music\Techno\DAST051_04_Mark_Meino_-_Space.mp3
'Caffeine (Original Mix)','Techno',D:\Music\Techno\Data_Collaborate_-_Caffeine__Original_Mix_.mp3
'animal hybrids','Techno',D:\Music\Techno\David_Last_-_01_-_animal_hybrids.mp3
'sporty ankles','Techno',D:\Music\Techno\David_Last_-_03_-_sporty_ankles.mp3
'sporty ankles (ditch remix)','Techno',D:\Music\Techno\David_Last_-_05_-_sporty_ankles_ditch_remix.mp3
'Night Drive (Strong Suit Remix)','Techno',D:\Music\Techno\Decktonic_-_04_-_Night_Drive_Strong_Suit_Remix.mp3
'New Horizons (Raw Mix)','Techno',D:\Music\Techno\Decktonic_-_05_-_New_Horizons_Raw_Mix.mp3
'Night Drive (bollocks office transit Remix)','Techno',D:\Music\Techno\Decktonic_-_06_-_Night_Drive_bollocks_office_transit_Remix.mp3
'01 KULIKITAKA  Dj Galamix Gala','Techno',D:\Music\Techno\deephouse+01kulikitakadjgalamixgalamixerdjgalamixsienteelpoder.mp3
'992','Techno',D:\Music\Techno\dilo_-_07_-_992.mp3
'mis ranitas','Techno',D:\Music\Techno\dilo_-_11_-_mis_ranitas.mp3
nan,'Techno',D:\Music\Techno\djchuenremix2007+berryzkouboushiningpowerdjchuenremix.mp3
nan,'Techno',D:\Music\Techno\djchuenremix2007+sugayarisakoelegantgirldjchuenremix.mp3
'caresong 136','Techno',D:\Music\Techno\djglurt+caresong136.mp3
nan,'Techno',D:\Music\Techno\djhardbass+djhardbassnobodysaditwaseasy.mp3
'The Title','Techno',D:\Music\Techno\djlamborghiniturbofire+sailorsofmoonlightkaidielmix.mp3
'Techno Obscurity','Techno',D:\Music\Techno\djmercury+technoobscurity.mp3
'Total Destruction','Techno',D:\Music\Techno\djmercury+totaldestruction.mp3
'The Brutal Bounce','Techno',D:\Music\Techno\djrezyn+thebrutalbounce.mp3
'Brigada','Techno',D:\Music\Techno\djslon+brigada.mp3
nan,'Techno',D:\Music\Techno\djteknoo+kantchangethawaiiiloveu.mp3
'Russian','Techno',D:\Music\Techno\djwhiteline+russian.mp3
'Robin S -Show Me Love (Doctor Explosiff Remix)','Techno',D:\Music\Techno\doctorexplosiff+robinsshowmelovedoctorexplosiffremix.mp3
'Hopelessness','Techno',D:\Music\Techno\Dr._Plastik_-_Hopelessness.mp3
'Repression','Techno',D:\Music\Techno\Dr._Plastik_-_Repression.mp3
nan,'Techno',D:\Music\Techno\drthunder+whatislove.mp3
'minimal brain power','Techno',D:\Music\Techno\Duran_Duran_Duran_-_08_-_minimal_brain_power.mp3
'endless #02','Techno',D:\Music\Techno\endless_02.mp3
nan,'Techno',D:\Music\Techno\enpointrecords+sonicfinalzonetechnoremix.mp3
'Blinker','Techno',D:\Music\Techno\Erich_Schall_-_01_-_Blinker.mp3
'Echokammer','Techno',D:\Music\Techno\Erich_Schall_-_04_-_Echokammer.mp3
'Tröte','Techno',D:\Music\Techno\Erich_Schall_-_05_-_Trte.mp3
'Meskalinbar','Techno',D:\Music\Techno\Erich_Schall_-_06_-_Meskalinbar.mp3
'Nebelstadt','Techno',D:\Music\Techno\Erich_Schall_-_08_-_Nebelstadt.mp3
nan,'Techno',D:\Music\Techno\flashpointe+letsbefriendsbch.mp3
'En Un Sueño - Cold Nights','Techno',D:\Music\Techno\Fraktal_Invasion_-_02_-_En_Un_Sueo_-_Cold_Nights.mp3
'Deep Performance','Techno',D:\Music\Techno\Gradient_-_02_-_Deep_Performance.mp3
nan,'Techno',D:\Music\Techno\haffdolla+whatarimjob.mp3
'Post','Techno',D:\Music\Techno\Haute_Culture_-_01_-_Post.mp3
'Chordial','Techno',D:\Music\Techno\Haute_Culture_-_02_-_Chordial.mp3
'Erinnerung (snippet Nina Simone)','Techno',D:\Music\Techno\Haute_Culture_-_03_-_Erinnerung_snippet_Nina_Simone.mp3
'Chaotic Randomness','Techno',D:\Music\Techno\Herre_Jorna_-_01_-_Chaotic_Randomness.mp3
'Psychedelic Motions','Techno',D:\Music\Techno\Herre_Jorna_-_02_-_Psychedelic_Motions.mp3
'Scattered Fragments','Techno',D:\Music\Techno\Herre_Jorna_-_05_-_Scattered_Fragments.mp3
'Twisted Connections','Techno',D:\Music\Techno\Herre_Jorna_-_06_-_Twisted_Connections.mp3
'Paranoid Frustrations','Techno',D:\Music\Techno\Herre_Jorna_-_07_-_Paranoid_Frustrations.mp3
'Systematic Neurosis','Techno',D:\Music\Techno\Herre_Jorna_-_08_-_Systematic_Neurosis.mp3
'Allein im Wald','Techno',D:\Music\Techno\holy+alleinimwald.mp3
'Severance','Techno',D:\Music\Techno\hypnotix2000+severance.mp3
'Surge','Techno',D:\Music\Techno\hypnotix2000+surge.mp3
'big boom','Techno',D:\Music\Techno\inox23+bigboom.mp3
nan,'Techno',D:\Music\Techno\jayhovaakahoodstar+song2.mp3
'Death Cola (Combustion Mix)','Techno',D:\Music\Techno\Jed_Rabid-Combustion_EP-01_Death_Cola_(Combustion Mix).mp3
'Shimmy','Techno',D:\Music\Techno\Jed_Rabid-Combustion_EP-02_Shimmy.mp3
'Aligner (Combustion Mix)','Techno',D:\Music\Techno\Jed_Rabid-Combustion_EP-03_Aligner_(Combustion Mix).mp3
'Assistant From The Gods (Combustion Mix)','Techno',D:\Music\Techno\Jed_Rabid-Combustion_EP-04_Assistant_From_The_Gods_(Combustion Mix).mp3
